index,class_id,class,family,split_role,pca1,pca2
546591,6,ftp-patator,Credential,Known_Source,-1.9317745,0.46608603
546592,6,ftp-patator,Credential,Known_Source,-1.9285917,0.47021577
546647,6,ftp-patator,Credential,Known_Source,-2.268176,-0.99512905
546756,6,ftp-patator,Credential,Known_Source,-1.8996238,0.45663095
546757,6,ftp-patator,Credential,Known_Source,-1.8999397,0.4549233
546763,6,ftp-patator,Credential,Known_Source,-2.2566547,-0.97213066
546854,6,ftp-patator,Credential,Known_Source,-2.2561731,-0.97201157
546862,6,ftp-patator,Credential,Known_Source,-2.256207,-0.9720207
546936,6,ftp-patator,Credential,Known_Source,-2.2559006,-0.9719449
546940,6,ftp-patator,Credential,Known_Source,-1.9430662,0.47052383
547008,6,ftp-patator,Credential,Known_Source,-2.256773,-0.9721604
547062,6,ftp-patator,Credential,Known_Source,-1.9104131,0.457277
547126,6,ftp-patator,Credential,Known_Source,-2.481888,-1.0689675
547134,6,ftp-patator,Credential,Known_Source,-1.9347413,0.46679497
547172,6,ftp-patator,Credential,Known_Source,-1.9274045,0.46261182
547182,6,ftp-patator,Credential,Known_Source,-2.2568142,-0.97217005
547187,6,ftp-patator,Credential,Known_Source,-1.9426081,0.4686251
547188,6,ftp-patator,Credential,Known_Source,-2.481888,-1.0689676
547258,6,ftp-patator,Credential,Known_Source,-2.2558353,-0.9719289
547280,6,ftp-patator,Credential,Known_Source,-1.9258357,0.46559262
547341,6,ftp-patator,Credential,Known_Source,-2.255554,-0.9718599
547342,6,ftp-patator,Credential,Known_Source,-1.946093,0.4712607
547374,6,ftp-patator,Credential,Known_Source,-2.2564254,-0.9720741
547379,6,ftp-patator,Credential,Known_Source,-2.481888,-1.0689675
547382,6,ftp-patator,Credential,Known_Source,-1.9396464,0.46842995
547387,6,ftp-patator,Credential,Known_Source,-1.9401352,0.46822292
547401,6,ftp-patator,Credential,Known_Source,-1.9118564,0.45702416
547402,6,ftp-patator,Credential,Known_Source,-2.257469,-0.9723312
547409,6,ftp-patator,Credential,Known_Source,-2.2566936,-0.97214055
547457,6,ftp-patator,Credential,Known_Source,-2.5594566,-1.0957689
547484,6,ftp-patator,Credential,Known_Source,-2.5594566,-1.0957689
547489,6,ftp-patator,Credential,Known_Source,-1.9478027,0.47036067
547599,6,ftp-patator,Credential,Known_Source,-2.5594566,-1.0957689
547656,6,ftp-patator,Credential,Known_Source,-2.2566159,-0.972121
547668,6,ftp-patator,Credential,Known_Source,-1.8966291,0.44997188
547693,6,ftp-patator,Credential,Known_Source,-2.255868,-0.9719369
547722,6,ftp-patator,Credential,Known_Source,-1.9442054,0.4703259
547744,6,ftp-patator,Credential,Known_Source,-2.2573755,-0.9723087
547754,6,ftp-patator,Credential,Known_Source,-2.2563517,-0.972056
547770,6,ftp-patator,Credential,Known_Source,-2.5594566,-1.0957688
547791,6,ftp-patator,Credential,Known_Source,-1.9349922,0.4667742
547804,6,ftp-patator,Credential,Known_Source,-1.9328793,0.46348932
547874,6,ftp-patator,Credential,Known_Source,-1.9412988,0.46817404
547875,6,ftp-patator,Credential,Known_Source,-2.2566934,-0.97214067
547889,6,ftp-patator,Credential,Known_Source,-2.2529724,-0.9712278
548053,6,ftp-patator,Credential,Known_Source,-2.5594566,-1.0957689
548081,6,ftp-patator,Credential,Known_Source,-1.9312341,0.46493283
548083,6,ftp-patator,Credential,Known_Source,-2.2549188,-0.9717031
548091,6,ftp-patator,Credential,Known_Source,-1.9519881,0.47536263
548095,6,ftp-patator,Credential,Known_Source,-2.2570226,-0.9722213
548119,6,ftp-patator,Credential,Known_Source,-1.9467802,0.4688783
548167,6,ftp-patator,Credential,Known_Source,-2.2558346,-0.97192913
548198,6,ftp-patator,Credential,Known_Source,-2.5594566,-1.0957689
548207,6,ftp-patator,Credential,Known_Source,-1.9055542,0.45424274
548231,6,ftp-patator,Credential,Known_Source,-2.2573295,-0.97229755
548234,6,ftp-patator,Credential,Known_Source,-1.9151473,0.45825982
548246,6,ftp-patator,Credential,Known_Source,-1.9142413,0.45735648
548257,6,ftp-patator,Credential,Known_Source,-2.2579603,-0.9724525
548258,6,ftp-patator,Credential,Known_Source,-1.9687033,0.48090872
548283,6,ftp-patator,Credential,Known_Source,-2.2566533,-0.9721311
548284,6,ftp-patator,Credential,Known_Source,-1.9054892,0.45430908
548294,6,ftp-patator,Credential,Known_Source,-1.9044741,0.45601115
548296,6,ftp-patator,Credential,Known_Source,-2.256813,-0.97217053
548326,6,ftp-patator,Credential,Known_Source,-1.912104,0.45829037
548357,6,ftp-patator,Credential,Known_Source,-1.9590441,0.4750904
548375,9,normal,Normal,Known_Source,2.141113,0.9055556
548399,6,ftp-patator,Credential,Known_Source,-1.919453,0.46040502
548408,6,ftp-patator,Credential,Known_Source,-1.9084142,0.45502946
548411,6,ftp-patator,Credential,Known_Source,-2.2569382,-0.9722006
548418,6,ftp-patator,Credential,Known_Source,-1.9666642,0.47881255
548422,6,ftp-patator,Credential,Known_Source,-1.9656471,0.4792377
548455,6,ftp-patator,Credential,Known_Source,-2.255586,-0.9718668
548481,6,ftp-patator,Credential,Known_Source,-1.9100248,0.45927915
548492,6,ftp-patator,Credential,Known_Source,-2.2561028,-0.9719947
548494,6,ftp-patator,Credential,Known_Source,-1.9535547,0.47500136
548495,6,ftp-patator,Credential,Known_Source,-1.9404464,0.46742582
548508,6,ftp-patator,Credential,Known_Source,-2.2570226,-0.9722214
548528,6,ftp-patator,Credential,Known_Source,-2.2558353,-0.97192895
548532,6,ftp-patator,Credential,Known_Source,-1.9381045,0.46857134
548545,6,ftp-patator,Credential,Known_Source,-2.5594566,-1.0957689
548550,6,ftp-patator,Credential,Known_Source,-1.938438,0.46759194
548553,6,ftp-patator,Credential,Known_Source,-1.9394758,0.46663234
548670,6,ftp-patator,Credential,Known_Source,-2.2565007,-0.9720927
548753,6,ftp-patator,Credential,Known_Source,-2.2568145,-0.97217005
548785,6,ftp-patator,Credential,Known_Source,-1.9239092,0.46172488
548786,6,ftp-patator,Credential,Known_Source,-1.9246604,0.46075928
548874,6,ftp-patator,Credential,Known_Source,-1.9298784,0.46730343
548966,6,ftp-patator,Credential,Known_Source,-2.2568967,-0.9721903
549004,6,ftp-patator,Credential,Known_Source,-1.9347652,0.46641013
549021,6,ftp-patator,Credential,Known_Source,-1.9356331,0.466764
549107,9,normal,Normal,Known_Source,-2.7094219,-1.0124043
549123,6,ftp-patator,Credential,Known_Source,-1.9260517,0.46191385
549124,6,ftp-patator,Credential,Known_Source,-2.2565763,-0.97211176
549222,6,ftp-patator,Credential,Known_Source,-2.256655,-0.97213066
549298,6,ftp-patator,Credential,Known_Source,-1.930313,0.46279284
549330,6,ftp-patator,Credential,Known_Source,-1.9344643,0.4678223
549353,6,ftp-patator,Credential,Known_Source,-2.254334,-0.9715603
549409,6,ftp-patator,Credential,Known_Source,-2.2566934,-0.9721406
549424,6,ftp-patator,Credential,Known_Source,-2.268176,-0.99512905
549444,6,ftp-patator,Credential,Known_Source,-2.2568147,-0.97217005
549487,6,ftp-patator,Credential,Known_Source,-2.2557714,-0.9719131
549505,6,ftp-patator,Credential,Known_Source,-1.9075581,0.460709
549521,6,ftp-patator,Credential,Known_Source,-1.9112133,0.45717642
549522,6,ftp-patator,Credential,Known_Source,-1.9101967,0.457862
549531,6,ftp-patator,Credential,Known_Source,-1.9047745,0.45527557
549570,6,ftp-patator,Credential,Known_Source,-1.9165038,0.46075097
549709,6,ftp-patator,Credential,Known_Source,-2.481888,-1.0689675
549738,6,ftp-patator,Credential,Known_Source,-1.899787,0.45262182
549739,6,ftp-patator,Credential,Known_Source,-1.8998196,0.451504
549750,6,ftp-patator,Credential,Known_Source,-1.8988237,0.45211104
549909,6,ftp-patator,Credential,Known_Source,-2.256615,-0.9721213
549968,6,ftp-patator,Credential,Known_Source,-1.9314657,0.46355963
549971,6,ftp-patator,Credential,Known_Source,-1.8957018,0.4518263
549982,6,ftp-patator,Credential,Known_Source,-2.2563515,-0.97205603
550098,6,ftp-patator,Credential,Known_Source,-2.481888,-1.0689676
550139,6,ftp-patator,Credential,Known_Source,-2.2571957,-0.9722642
550178,6,ftp-patator,Credential,Known_Source,-1.9096804,0.45583352
550267,6,ftp-patator,Credential,Known_Source,-1.9093235,0.45594558
550335,6,ftp-patator,Credential,Known_Source,-1.9111623,0.45735317
550389,6,ftp-patator,Credential,Known_Source,-1.9304357,0.46528023
550392,6,ftp-patator,Credential,Known_Source,-1.9161081,0.45877978
550402,6,ftp-patator,Credential,Known_Source,-1.8810192,0.4457047
550422,6,ftp-patator,Credential,Known_Source,-2.2575634,-0.97235465
550453,6,ftp-patator,Credential,Known_Source,-2.256315,-0.9720471
550481,6,ftp-patator,Credential,Known_Source,-1.8885418,0.44948068
550483,6,ftp-patator,Credential,Known_Source,-1.8890238,0.44881213
550498,6,ftp-patator,Credential,Known_Source,-1.9078094,0.45665327
550503,6,ftp-patator,Credential,Known_Source,-2.481888,-1.0689675
550505,6,ftp-patator,Credential,Known_Source,-1.9260259,0.4637686
550510,6,ftp-patator,Credential,Known_Source,-1.897248,0.45237216
550542,6,ftp-patator,Credential,Known_Source,-1.9324044,0.46552536
550545,6,ftp-patator,Credential,Known_Source,-1.9299315,0.464385
550546,6,ftp-patator,Credential,Known_Source,-2.2558994,-0.9719452
550559,6,ftp-patator,Credential,Known_Source,-1.9166878,0.46012583
550564,6,ftp-patator,Credential,Known_Source,-1.9209394,0.46390733
550571,6,ftp-patator,Credential,Known_Source,-1.892572,0.45148537
550573,6,ftp-patator,Credential,Known_Source,-2.2569795,-0.9722111
550583,6,ftp-patator,Credential,Known_Source,-1.9004037,0.45535216
550590,6,ftp-patator,Credential,Known_Source,-2.2571092,-0.9722424
550628,6,ftp-patator,Credential,Known_Source,-2.2564619,-0.9720836
550652,6,ftp-patator,Credential,Known_Source,-1.9263183,0.46330348
550669,6,ftp-patator,Credential,Known_Source,-1.9096842,0.45623153
550670,6,ftp-patator,Credential,Known_Source,-2.2578077,-0.9724148
551001,6,ftp-patator,Credential,Known_Source,-1.8864428,0.4510728
551046,6,ftp-patator,Credential,Known_Source,-2.2943141,-0.9213592
551107,6,ftp-patator,Credential,Known_Source,-2.5594566,-1.0957689
551109,6,ftp-patator,Credential,Known_Source,-1.886073,0.44643858
551134,6,ftp-patator,Credential,Known_Source,-2.2518,-0.97094285
551147,6,ftp-patator,Credential,Known_Source,-1.8831629,0.44582233
551161,6,ftp-patator,Credential,Known_Source,-1.9000757,0.45338294
551174,6,ftp-patator,Credential,Known_Source,-2.2568548,-0.9721803
551190,6,ftp-patator,Credential,Known_Source,-1.902592,0.4569417
551197,6,ftp-patator,Credential,Known_Source,-1.90525,0.45586184
551205,6,ftp-patator,Credential,Known_Source,-2.2566924,-0.97214097
551209,6,ftp-patator,Credential,Known_Source,-1.8837432,0.44716293
551223,6,ftp-patator,Credential,Known_Source,-2.2575161,-0.9723429
551248,6,ftp-patator,Credential,Known_Source,-2.256388,-0.9720651
551268,6,ftp-patator,Credential,Known_Source,-2.268176,-0.99512905
551274,6,ftp-patator,Credential,Known_Source,-2.2567732,-0.9721603
551277,6,ftp-patator,Credential,Known_Source,-2.25399,-0.97147536
551278,6,ftp-patator,Credential,Known_Source,-2.481888,-1.0689676
551328,6,ftp-patator,Credential,Known_Source,-2.5594566,-1.0957689
551391,6,ftp-patator,Credential,Known_Source,-1.9328123,0.4658015
551426,6,ftp-patator,Credential,Known_Source,-2.2718832,-0.99640936
551431,6,ftp-patator,Credential,Known_Source,-3.1800044,-1.3101796
551495,9,normal,Normal,Known_Source,-3.3683333,-0.8366865
551513,6,ftp-patator,Credential,Known_Source,-1.9025263,0.45294756
551515,6,ftp-patator,Credential,Known_Source,-2.2573762,-0.97230846
551537,6,ftp-patator,Credential,Known_Source,-1.9258362,0.46172437
551547,6,ftp-patator,Credential,Known_Source,-1.9314591,0.4663001
551549,6,ftp-patator,Credential,Known_Source,-2.481888,-1.0689676
551574,6,ftp-patator,Credential,Known_Source,-1.931516,0.46568933
551604,6,ftp-patator,Credential,Known_Source,-2.481888,-1.0689676
551640,6,ftp-patator,Credential,Known_Source,-1.927174,0.46452537
551641,6,ftp-patator,Credential,Known_Source,-2.2685719,-0.9952658
551686,6,ftp-patator,Credential,Known_Source,-1.929482,0.4656031
551687,6,ftp-patator,Credential,Known_Source,-1.9371191,0.46745634
551720,6,ftp-patator,Credential,Known_Source,-2.2567325,-0.9721506
551763,6,ftp-patator,Credential,Known_Source,-3.1800044,-1.3101796
551775,6,ftp-patator,Credential,Known_Source,-2.256937,-0.97220093
551790,6,ftp-patator,Credential,Known_Source,-1.9189539,0.46133602
551802,6,ftp-patator,Credential,Known_Source,-2.2535756,-0.9713744
551812,6,ftp-patator,Credential,Known_Source,-2.255264,-0.9717885
551823,6,ftp-patator,Credential,Known_Source,-2.2568953,-0.9721908
551854,6,ftp-patator,Credential,Known_Source,-2.2570217,-0.9722216
551863,6,ftp-patator,Credential,Known_Source,-1.9029998,0.4563857
551881,6,ftp-patator,Credential,Known_Source,-2.481888,-1.0689675
551884,6,ftp-patator,Credential,Known_Source,-2.256733,-0.9721505
551885,6,ftp-patator,Credential,Known_Source,-2.2558992,-0.97194535
551948,6,ftp-patator,Credential,Known_Source,-1.9105219,0.4569113
551950,6,ftp-patator,Credential,Known_Source,-2.481888,-1.0689675
551979,6,ftp-patator,Credential,Known_Source,-2.2685719,-0.9952658
551991,6,ftp-patator,Credential,Known_Source,-1.9215847,0.46022773
551992,6,ftp-patator,Credential,Known_Source,-2.2560005,-0.9719695
552004,6,ftp-patator,Credential,Known_Source,-1.932201,0.4651565
552026,6,ftp-patator,Credential,Known_Source,-2.481888,-1.0689676
552039,6,ftp-patator,Credential,Known_Source,-1.9184918,0.46286866
552056,6,ftp-patator,Credential,Known_Source,-2.2561016,-0.971995
552104,6,ftp-patator,Credential,Known_Source,-1.9455214,0.46980062
552132,6,ftp-patator,Credential,Known_Source,-1.9365373,0.46714923
552134,6,ftp-patator,Credential,Known_Source,-1.9492118,0.4705596
552169,6,ftp-patator,Credential,Known_Source,-2.256774,-0.97216016
552172,6,ftp-patator,Credential,Known_Source,-1.9331937,0.46470648
552194,6,ftp-patator,Credential,Known_Source,-2.2564628,-0.9720833
552313,6,ftp-patator,Credential,Known_Source,-2.2564251,-0.9720743
552383,6,ftp-patator,Credential,Known_Source,-2.2568138,-0.97217035
552385,6,ftp-patator,Credential,Known_Source,-1.9209505,0.4605573
552389,6,ftp-patator,Credential,Known_Source,-1.9206179,0.4602958
552485,6,ftp-patator,Credential,Known_Source,-1.9222411,0.46101186
552493,6,ftp-patator,Credential,Known_Source,-2.2555544,-0.9718598
552503,6,ftp-patator,Credential,Known_Source,-1.9274156,0.46324575
552529,6,ftp-patator,Credential,Known_Source,-1.92909,0.46242222
552551,6,ftp-patator,Credential,Known_Source,-1.9386371,0.46976817
552552,6,ftp-patator,Credential,Known_Source,-1.9292129,0.46687132
552597,6,ftp-patator,Credential,Known_Source,-2.255584,-0.9718674
552609,6,ftp-patator,Credential,Known_Source,-1.9231073,0.465878
552627,6,ftp-patator,Credential,Known_Source,-2.2568142,-0.9721702
552631,6,ftp-patator,Credential,Known_Source,-1.9287298,0.46456397
552669,6,ftp-patator,Credential,Known_Source,-2.2557077,-0.9718976
552671,6,ftp-patator,Credential,Known_Source,-2.2555842,-0.9718674
552771,6,ftp-patator,Credential,Known_Source,-1.9150685,0.45911795
552774,6,ftp-patator,Credential,Known_Source,-2.2568967,-0.9721903
552825,6,ftp-patator,Credential,Known_Source,-1.9148238,0.45882645
552836,9,normal,Normal,Known_Source,-2.2349253,-0.24312323
553182,6,ftp-patator,Credential,Known_Source,-2.2556458,-0.9718823
553184,6,ftp-patator,Credential,Known_Source,-1.9218426,0.46263778
553220,6,ftp-patator,Credential,Known_Source,-1.9489825,0.47563785
553381,6,ftp-patator,Credential,Known_Source,-1.9357469,0.46809375
553399,9,normal,Normal,Known_Source,-2.1948986,-0.48940387
553443,6,ftp-patator,Credential,Known_Source,-1.9760445,0.48255095
553466,6,ftp-patator,Credential,Known_Source,-2.256734,-0.9721502
553467,6,ftp-patator,Credential,Known_Source,-2.2566943,-0.9721404
553546,6,ftp-patator,Credential,Known_Source,-1.9549633,0.47540325
553599,6,ftp-patator,Credential,Known_Source,-1.9485296,0.47209945
553658,6,ftp-patator,Credential,Known_Source,-1.9499025,0.47381052
553713,6,ftp-patator,Credential,Known_Source,-1.9362886,0.46843582
553715,6,ftp-patator,Credential,Known_Source,-1.9212792,0.46269307
553744,6,ftp-patator,Credential,Known_Source,-1.9263227,0.46417755
553745,6,ftp-patator,Credential,Known_Source,-1.927216,0.46242374
553855,6,ftp-patator,Credential,Known_Source,-1.9438441,0.47104657
553879,6,ftp-patator,Credential,Known_Source,-1.9333712,0.46749195
553905,6,ftp-patator,Credential,Known_Source,-1.9823846,0.48710424
553922,6,ftp-patator,Credential,Known_Source,-2.256734,-0.97215027
553924,6,ftp-patator,Credential,Known_Source,-1.9356977,0.46922275
553980,6,ftp-patator,Credential,Known_Source,-2.5594566,-1.0957689
553988,6,ftp-patator,Credential,Known_Source,-1.9488994,0.4719467
553989,6,ftp-patator,Credential,Known_Source,-1.9172347,0.45804548
554306,6,ftp-patator,Credential,Known_Source,-2.2551262,-0.9717551
554340,6,ftp-patator,Credential,Known_Source,-2.257022,-0.97222155
554343,6,ftp-patator,Credential,Known_Source,-1.9498799,0.47500712
554401,6,ftp-patator,Credential,Known_Source,-1.9084655,0.45661646
554465,6,ftp-patator,Credential,Known_Source,-2.2564628,-0.9720833
554469,6,ftp-patator,Credential,Known_Source,-1.939521,0.46716106
554513,6,ftp-patator,Credential,Known_Source,-1.9384872,0.46533927
554525,6,ftp-patator,Credential,Known_Source,-2.2555554,-0.9718595
554575,6,ftp-patator,Credential,Known_Source,-1.9349006,0.46603104
554655,6,ftp-patator,Credential,Known_Source,-1.8942428,0.450597
554740,6,ftp-patator,Credential,Known_Source,-1.9436599,0.4694806
554762,6,ftp-patator,Credential,Known_Source,-1.9462882,0.47139916
554788,6,ftp-patator,Credential,Known_Source,-2.2570217,-0.97222155
554811,6,ftp-patator,Credential,Known_Source,-2.2569792,-0.9722113
554813,6,ftp-patator,Credential,Known_Source,-1.926379,0.4633548
554830,6,ftp-patator,Credential,Known_Source,-2.481888,-1.0689675
554853,6,ftp-patator,Credential,Known_Source,-1.9418688,0.46898237
555174,6,ftp-patator,Credential,Known_Source,-1.9453448,0.47027788
555179,6,ftp-patator,Credential,Known_Source,-2.256577,-0.9721116
555211,6,ftp-patator,Credential,Known_Source,-2.5594566,-1.0957689
555213,6,ftp-patator,Credential,Known_Source,-1.9424909,0.4708006
555264,6,ftp-patator,Credential,Known_Source,-2.2568967,-0.97219026
555269,6,ftp-patator,Credential,Known_Source,-2.2571523,-0.9722532
555287,6,ftp-patator,Credential,Known_Source,-1.9531035,0.47150454
555398,6,ftp-patator,Credential,Known_Source,-2.5594566,-1.0957688
555401,6,ftp-patator,Credential,Known_Source,-2.2562077,-0.97202045
555518,6,ftp-patator,Credential,Known_Source,-2.5594566,-1.0957688
555655,6,ftp-patator,Credential,Known_Source,-2.2565382,-0.9721022
555715,6,ftp-patator,Credential,Known_Source,-1.9092019,0.45621556
555734,6,ftp-patator,Credential,Known_Source,-2.2564611,-0.9720839
555735,6,ftp-patator,Credential,Known_Source,-2.2564623,-0.97208357
555807,6,ftp-patator,Credential,Known_Source,-1.9191552,0.45779333
555866,6,ftp-patator,Credential,Known_Source,-2.257469,-0.9723313
555875,6,ftp-patator,Credential,Known_Source,-2.2559333,-0.97195315
555890,6,ftp-patator,Credential,Known_Source,-2.256694,-0.9721404
555894,6,ftp-patator,Credential,Known_Source,-1.941759,0.46723035
555913,6,ftp-patator,Credential,Known_Source,-2.2565377,-0.97210234
555928,6,ftp-patator,Credential,Known_Source,-2.255966,-0.97196156
555929,6,ftp-patator,Credential,Known_Source,-2.5594566,-1.0957688
